"","season","date","league_id","league","team1","team2","spi1","spi2","prob1","prob2","probtie","proj_score1","proj_score2","importance1","importance2","score1","score2","xg1","xg2","nsxg1","nsxg2","adj_score1","adj_score2","reg_season","after_covid","is_VAR"
"434",2017,"2018-03-16",1975,"Mexican Primera Division Torneo Clausura","Puebla","Santos Laguna",41.7,49.7,0.361,0.3502,0.2888,1.28,1.26,29.7,7.8,0,1,1,0.63,0.76,0.89,0,1.05,0,0,0
"435",2017,"2018-03-16",1975,"Mexican Primera Division Torneo Clausura","Tijuana","Morelia",43.03,40.49,0.4588,0.2437,0.2975,1.37,0.91,31.3,25.9,1,1,2.08,0.81,2.07,1.05,1.05,1.05,0,0,0
"436",2017,"2018-03-17",1975,"Mexican Primera Division Torneo Clausura","Cruz Azul","Pumas Unam",45.5,34.26,0.5528,0.1827,0.2646,1.65,0.83,17.2,24.7,1,1,1.68,1.79,2.05,0.89,1.05,1.05,0,0,0
"437",2017,"2018-03-17",1975,"Mexican Primera Division Torneo Clausura","Monterrey","Querétaro",51.33,34.14,0.6009,0.1518,0.2472,1.78,0.76,38,19.9,3,1,3.06,0.52,2.44,0.55,3.15,1.05,0,0,0
"438",2017,"2018-03-17",1975,"Mexican Primera Division Torneo Clausura","León","Lobos de la BUAP",39.05,38.49,0.4487,0.3034,0.2479,1.8,1.45,20.9,22.3,2,2,1.78,0.93,1.11,1.1,2.1,2.1,0,0,0
"439",2017,"2018-03-17",1975,"Mexican Primera Division Torneo Clausura","Club América","Toluca",48.02,48.32,0.4261,0.2687,0.3053,1.28,0.96,13.9,13.3,1,2,1.14,0.83,1.09,0.61,1.05,1.89,0,0,0
"440",2017,"2018-03-17",1975,"Mexican Primera Division Torneo Clausura","Necaxa","Pachuca",44.73,39.88,0.4937,0.2323,0.274,1.57,0.99,33.8,26.4,1,1,1.33,0.25,0.57,1.08,1.05,0.84,0,0,0
"441",2017,"2018-03-17",1975,"Mexican Primera Division Torneo Clausura","Guadalajara","Tigres UANL",40.54,52.26,0.3047,0.3929,0.3025,1.07,1.25,14.8,12.5,0,0,1.11,0.94,1.08,0.74,0,0,0,0,0
"442",2017,"2018-03-18",1975,"Mexican Primera Division Torneo Clausura","Veracruz","Atlas",28.82,36.84,0.3424,0.3528,0.3049,1.14,1.17,10.8,1.7,3,1,2.26,0.44,0.98,2.09,2.63,1.05,0,0,0
"443",2017,"2018-03-30",1975,"Mexican Primera Division Torneo Clausura","Morelia","Guadalajara",40.38,40.55,0.4264,0.2886,0.285,1.42,1.12,25.9,13,1,2,0.73,0.69,1.25,0.91,1.05,2.1,0,0,0
"444",2017,"2018-03-30",1975,"Mexican Primera Division Torneo Clausura","Atlas","Santos Laguna",35.51,50.23,0.2908,0.44,0.2692,1.23,1.57,1,6.7,3,2,1.36,1.53,0.83,1.49,3.15,2.1,0,0,0
"445",2017,"2018-03-31",1975,"Mexican Primera Division Torneo Clausura","Lobos de la BUAP","Toluca",38.63,49.1,0.3219,0.4116,0.2665,1.35,1.55,28,7,1,2,1.19,1.06,1.54,0.87,1.05,2.1,0,0,0
"446",2017,"2018-03-31",1975,"Mexican Primera Division Torneo Clausura","Querétaro","Puebla",33.22,40.89,0.3405,0.3394,0.3201,1.06,1.06,10.1,34,2,1,3.05,1.57,1.23,1.48,2.1,1.05,0,0,0
"447",2017,"2018-03-31",1975,"Mexican Primera Division Torneo Clausura","Tigres UANL","León",51.87,38.92,0.5798,0.1655,0.2547,1.72,0.79,15.5,26.5,4,1,2.73,1.42,1.22,1.19,4.2,1.05,0,0,0
"448",2017,"2018-03-31",1975,"Mexican Primera Division Torneo Clausura","Pachuca","Monterrey",40.21,52.59,0.3138,0.4283,0.2579,1.39,1.66,29.4,32.3,1,2,1.14,2.6,1.18,1.68,1.05,2.1,0,0,0
"449",2017,"2018-03-31",1975,"Mexican Primera Division Torneo Clausura","Club América","Cruz Azul",47.31,44.83,0.4488,0.2434,0.3077,1.29,0.87,15.6,19.7,2,1,0.56,0.88,1.17,1.54,2.1,1.05,0,0,0
"450",2017,"2018-04-01",1975,"Mexican Primera Division Torneo Clausura","Pumas Unam","Necaxa",34.94,44.26,0.3248,0.3731,0.302,1.12,1.22,28.6,35.4,1,1,1.54,0.82,0.63,1.32,1.05,0.84,0,0,0
"451",2017,"2018-04-01",1975,"Mexican Primera Division Torneo Clausura","Veracruz","Tijuana",30.17,43.2,0.2883,0.3946,0.3171,0.96,1.17,14.4,32.2,1,0,0.77,1.12,0.43,1.31,1.05,0,0,0,0
"452",2017,"2018-04-06",1975,"Mexican Primera Division Torneo Clausura","Puebla","Pachuca",39.87,39.46,0.4442,0.2753,0.2805,1.48,1.1,35.8,25.3,2,6,1.68,1.24,2.71,1,2.1,5.67,0,0,0
"453",2017,"2018-04-06",1975,"Mexican Primera Division Torneo Clausura","Tijuana","Atlas",42.7,36.46,0.5005,0.2136,0.286,1.47,0.86,35.1,1,2,2,2.28,1.13,1.2,0.99,2.1,2.1,0,0,0
"454",2017,"2018-04-07",1975,"Mexican Primera Division Torneo Clausura","Cruz Azul","Lobos de la BUAP",45.01,38.47,0.5143,0.2277,0.2581,1.72,1.06,6.4,41.1,1,0,1.71,0.5,1.2,0.59,1.05,0,0,0,0
"455",2017,"2018-04-07",1975,"Mexican Primera Division Torneo Clausura","Monterrey","Pumas Unam",53.37,35.07,0.6253,0.1515,0.2232,2.03,0.88,20.1,32.6,2,1,2.25,0.48,1.56,0.64,2.1,1.05,0,0,0
"456",2017,"2018-04-07",1975,"Mexican Primera Division Torneo Clausura","León","Morelia",38.25,39.54,0.4185,0.319,0.2626,1.6,1.37,19.2,30.1,2,3,1.05,1.67,0.64,1.05,2.1,2.92,0,0,0
"457",2017,"2018-04-07",1975,"Mexican Primera Division Torneo Clausura","Necaxa","Club América",44.06,47.25,0.3896,0.2846,0.3258,1.12,0.91,33.8,8.3,1,1,1.19,1.42,1.57,1.19,1.05,1.05,0,0,0
"458",2017,"2018-04-07",1975,"Mexican Primera Division Torneo Clausura","Guadalajara","Veracruz",41.37,30.5,0.54,0.1815,0.2785,1.53,0.77,23.8,32.8,0,1,1.34,0.28,1.77,0.17,0,1.05,0,0,0
"459",2017,"2018-04-08",1975,"Mexican Primera Division Torneo Clausura","Toluca","Tigres UANL",49.22,52.9,0.3802,0.3086,0.3112,1.18,1.03,8.8,11.6,1,0,1.59,1.55,0.44,1.28,1.05,0,0,0,0
"460",2017,"2018-04-08",1975,"Mexican Primera Division Torneo Clausura","Santos Laguna","Querétaro",49.45,34.45,0.5847,0.1704,0.2449,1.82,0.87,6.8,23.3,3,0,2.52,2.07,1.68,0.98,2.43,0,0,0,0
"461",2017,"2018-04-13",1975,"Mexican Primera Division Torneo Clausura","Tijuana","Guadalajara",42.41,40.64,0.4442,0.2487,0.3071,1.29,0.89,41.8,16.5,3,0,2.36,0.23,1.71,0.79,2.79,0,0,0,0
"462",2017,"2018-04-13",1975,"Mexican Primera Division Torneo Clausura","Atlas","Querétaro",36.99,33.82,0.4629,0.2619,0.2752,1.54,1.09,0.5,16.3,1,0,0.64,1.69,1.16,0.95,1.05,0,0,0,0
"463",2017,"2018-04-14",1975,"Mexican Primera Division Torneo Clausura","Lobos de la BUAP","Necaxa",37.91,43.9,0.357,0.3542,0.2888,1.27,1.27,56.4,32.7,0,1,1.25,0.75,1.08,0.51,0,1.05,0,0,0
"464",2017,"2018-04-14",1975,"Mexican Primera Division Torneo Clausura","Tigres UANL","Cruz Azul",52.63,45.32,0.4962,0.1993,0.3045,1.34,0.74,9.4,19.7,2,2,0.6,1.72,1.3,1.39,1.89,2.1,0,0,0
"465",2017,"2018-04-14",1975,"Mexican Primera Division Torneo Clausura","Pachuca","Santos Laguna",41.72,50.23,0.3497,0.398,0.2523,1.55,1.67,38.3,6.3,3,1,1.33,0.84,0.97,0.38,2.76,1.05,0,0,0
"466",2017,"2018-04-14",1975,"Mexican Primera Division Torneo Clausura","Morelia","Toluca",40.54,49.33,0.3391,0.3725,0.2884,1.23,1.31,19.4,6.2,0,1,0.77,2.71,0.7,1.1,0,0.84,0,0,0
"467",2017,"2018-04-14",1975,"Mexican Primera Division Torneo Clausura","Club América","Monterrey",47.52,53.42,0.3832,0.3287,0.2881,1.33,1.21,10.3,13.5,0,0,1.6,0.31,1.94,0.63,0,0,0,0,0
"468",2017,"2018-04-15",1975,"Mexican Primera Division Torneo Clausura","Pumas Unam","Puebla",34.99,38.24,0.394,0.3187,0.2873,1.35,1.19,18.2,21.2,4,2,2.26,1.26,1.52,1.72,3.68,1.89,0,0,0
"469",2017,"2018-04-15",1975,"Mexican Primera Division Torneo Clausura","Veracruz","León",31.01,37.31,0.3728,0.3465,0.2807,1.36,1.3,26.3,4.7,1,2,1.43,0.73,1.6,0.97,1.05,2.1,0,0,0
"470",2017,"2018-04-20",1975,"Mexican Primera Division Torneo Clausura","Puebla","Club América",37.24,47.85,0.3149,0.3842,0.3008,1.1,1.25,4.4,7.8,3,1,0.75,1.1,0.73,3.17,2.74,1.05,0,0,0
"471",2017,"2018-04-20",1975,"Mexican Primera Division Torneo Clausura","Atlas","Guadalajara",36.79,38.44,0.4103,0.3058,0.2838,1.41,1.18,0,0,1,0,1.4,0.44,1.01,0.61,1.05,0,0,0,0
"472",2017,"2018-04-21",1975,"Mexican Primera Division Torneo Clausura","Querétaro","Pachuca",33.88,43.02,0.3485,0.3792,0.2723,1.37,1.44,1.1,39.5,0,0,1.21,0.94,1.42,1.15,0,0,0,0,0
"473",2017,"2018-04-21",1975,"Mexican Primera Division Torneo Clausura","Cruz Azul","Morelia",46.92,39.22,0.5123,0.2122,0.2755,1.56,0.9,2.4,27.5,2,0,3.48,1.64,1.68,1.43,2.1,0,0,0,0
"474",2017,"2018-04-21",1975,"Mexican Primera Division Torneo Clausura","Monterrey","Lobos de la BUAP",52.64,37.41,0.6005,0.1716,0.228,2.01,0.97,9.3,63.1,4,0,1.51,1.89,1.26,1.32,3.51,0,0,0,0
"475",2017,"2018-04-21",1975,"Mexican Primera Division Torneo Clausura","León","Tijuana",37.58,44.74,0.3476,0.3735,0.2789,1.32,1.38,15.1,49.3,1,1,1.86,0.98,0.91,1.21,1.05,1.05,0,0,0
"476",2017,"2018-04-21",1975,"Mexican Primera Division Torneo Clausura","Necaxa","Tigres UANL",44.15,51.48,0.3498,0.3185,0.3317,1.03,0.97,45.8,11.3,1,1,0.92,1.49,1.69,0.97,1.05,1.05,0,0,0
"477",2017,"2018-04-22",1975,"Mexican Primera Division Torneo Clausura","Toluca","Veracruz",50.46,30.78,0.626,0.1204,0.2536,1.68,0.58,7,12.2,3,0,0.99,2.36,1.6,0.85,2.39,0,0,0,0
"478",2017,"2018-04-22",1975,"Mexican Primera Division Torneo Clausura","Santos Laguna","Pumas Unam",48.88,36.29,0.5702,0.1928,0.2369,1.94,1.03,5.6,46.2,1,2,2.62,1.27,3.39,0.95,1.05,2.1,0,0,0
"479",2017,"2018-04-27",1975,"Mexican Primera Division Torneo Clausura","Morelia","Necaxa",38.28,44.2,0.3563,0.3357,0.308,1.16,1.11,68,70.7,2,2,1.75,2.51,0.9,1.79,2.1,2.1,0,0,0
"480",2017,"2018-04-27",1975,"Mexican Primera Division Torneo Clausura","Tijuana","Toluca",44.51,50.51,0.368,0.3179,0.3141,1.15,1.04,77.8,7,1,0,1.99,0.03,2.29,0.15,1.05,0,0,0,0
"481",2017,"2018-04-28",1975,"Mexican Primera Division Torneo Clausura","Lobos de la BUAP","Puebla",36.73,37.95,0.4211,0.3135,0.2654,1.58,1.33,0,4.1,0,1,1.12,1.6,1.02,1.15,0,1.05,0,0,0
"482",2017,"2018-04-28",1975,"Mexican Primera Division Torneo Clausura","Tigres UANL","Monterrey",51.54,53.41,0.4214,0.2881,0.2904,1.37,1.09,20.3,19,2,2,0.72,1.41,0.63,1,2.1,1.89,0,0,0
"483",2017,"2018-04-28",1975,"Mexican Primera Division Torneo Clausura","Pachuca","Atlas",42.82,37.38,0.4906,0.2538,0.2556,1.74,1.19,100,0,0,0,0.91,0.65,1.09,1.16,0,0,0,0,0
"484",2017,"2018-04-28",1975,"Mexican Primera Division Torneo Clausura","Club América","Santos Laguna",47.39,48.34,0.4336,0.2836,0.2827,1.45,1.12,20.1,13.9,1,0,1.43,1.06,1.57,0.96,1.05,0,0,0,0
"485",2017,"2018-04-28",1975,"Mexican Primera Division Torneo Clausura","Guadalajara","León",37.67,37.74,0.4422,0.2879,0.2699,1.56,1.21,0,0,0,2,4.11,1.71,2.21,1.15,0,2.08,0,0,0
"486",2017,"2018-04-29",1975,"Mexican Primera Division Torneo Clausura","Pumas Unam","Querétaro",36.91,33.82,0.4577,0.2605,0.2818,1.48,1.05,100,0,1,1,1.09,1.21,1.3,1.1,1.05,1.05,0,0,0
"487",2017,"2018-04-29",1975,"Mexican Primera Division Torneo Clausura","Veracruz","Cruz Azul",30.85,47.99,0.2606,0.4397,0.2997,0.96,1.33,0,0,1,2,0.87,0.77,0.96,0.93,1.05,2.1,0,0,0
"488",2017,"2018-05-02",1975,"Mexican Primera Division Torneo Clausura","Pumas Unam","Club América",36.43,47.78,0.3082,0.4027,0.2891,1.15,1.36,NA,NA,1,4,1.76,2.14,1.12,1.21,1.05,4.2,1,0,0
"489",2017,"2018-05-02",1975,"Mexican Primera Division Torneo Clausura","Tijuana","Monterrey",46.23,54.09,0.3638,0.3391,0.2971,1.23,1.18,28.7,47,1,1,0.85,0.72,1.72,0.82,1.05,1.05,1,0,0
"490",2017,"2018-05-03",1975,"Mexican Primera Division Torneo Clausura","Tigres UANL","Santos Laguna",51.03,47.72,0.4758,0.2466,0.2776,1.53,1.02,38.1,33.9,2,0,2.34,0.74,1.11,1.39,1.86,0,1,0,0
"491",2017,"2018-05-03",1975,"Mexican Primera Division Torneo Clausura","Morelia","Toluca",38.01,48.59,0.3199,0.3946,0.2855,1.21,1.37,13.1,33.2,2,2,1.01,1.71,1.16,1.45,2.1,2.1,1,0,0
"492",2017,"2018-05-05",1975,"Mexican Primera Division Torneo Clausura","Club América","Pumas Unam",49.42,35.12,0.5924,0.1642,0.2434,1.83,0.84,100,100,2,1,1.55,1.07,1.13,0.72,1.89,1.05,1,0,0
"493",2017,"2018-05-05",1975,"Mexican Primera Division Torneo Clausura","Monterrey","Tijuana",53.81,46.4,0.4882,0.2263,0.2855,1.47,0.91,100,100,1,2,1.23,1.43,1.76,0.76,1.05,2.1,1,0,0
"494",2017,"2018-05-06",1975,"Mexican Primera Division Torneo Clausura","Toluca","Morelia",48.68,38.1,0.5494,0.1945,0.2562,1.73,0.92,100,100,2,2,0.61,1.65,0.97,2.19,2.1,2.1,1,0,0
"495",2017,"2018-05-06",1975,"Mexican Primera Division Torneo Clausura","Santos Laguna","Tigres UANL",46.71,51.93,0.3671,0.3436,0.2893,1.29,1.24,100,100,2,0,1.03,1.21,1.94,0.98,2.1,0,1,0,0
"496",2017,"2018-05-10",1975,"Mexican Primera Division Torneo Clausura","Santos Laguna","Club América",48.1,49.13,0.4098,0.3036,0.2866,1.39,1.15,100,100,4,1,1.19,2.63,1.08,1.29,4.2,1.05,1,0,0
"497",2017,"2018-05-10",1975,"Mexican Primera Division Torneo Clausura","Tijuana","Toluca",47.56,47.12,0.4344,0.2599,0.3057,1.29,0.93,100,100,2,1,1.78,1.17,1.43,1.34,2.1,1.05,1,0,0
"498",2017,"2018-05-13",1975,"Mexican Primera Division Torneo Clausura","Toluca","Tijuana",46.82,48.08,0.4059,0.2907,0.3034,1.27,1.03,100,100,4,1,3.22,0.53,2.4,0.42,3.78,1.05,1,0,0
"499",2017,"2018-05-13",1975,"Mexican Primera Division Torneo Clausura","Club América","Santos Laguna",48.3,49.42,0.432,0.2928,0.2753,1.5,1.19,100,100,2,2,1.5,1.74,2.71,0.95,2.1,2.1,1,0,0
"500",2017,"2018-05-17",1975,"Mexican Primera Division Torneo Clausura","Santos Laguna","Toluca",49.48,50.08,0.4249,0.3124,0.2627,1.61,1.35,100,100,2,1,1.61,1.45,1.79,0.2,2.1,1.05,1,0,0
"501",2017,"2018-05-20",1975,"Mexican Primera Division Torneo Clausura","Toluca","Santos Laguna",49.32,50.22,0.4342,0.3032,0.2626,1.62,1.32,100,100,1,1,2.29,0.28,1.86,0.92,1.05,1.05,1,0,0
"502",2018,"2018-07-20",1952,"Mexican Primera Division Torneo Apertura","Veracruz","Pumas Unam",32.67,37.49,0.3842,0.3311,0.2847,1.36,1.24,19.6,22.3,0,2,1.03,1.83,1.13,1.09,0,2.1,0,0,0
"503",2018,"2018-07-20",1952,"Mexican Primera Division Torneo Apertura","Atlas","Querétaro",38.01,35.67,0.4503,0.2593,0.2904,1.41,1,24.4,21.8,0,0,1.92,0.17,1.38,1,0,0,0,0,0
"504",2018,"2018-07-21",1952,"Mexican Primera Division Torneo Apertura","Cruz Azul","Puebla",48.37,38.59,0.5347,0.2003,0.265,1.65,0.9,26.5,27.4,3,0,2.46,0.29,0.86,0.59,2.1,0,0,0,0
"505",2018,"2018-07-21",1952,"Mexican Primera Division Torneo Apertura","Pachuca","Monterrey",42.96,53.74,0.3272,0.403,0.2698,1.34,1.51,28.9,20.9,0,1,0.69,0.72,2.02,0.79,0,1.05,0,0,0
"506",2018,"2018-07-21",1952,"Mexican Primera Division Torneo Apertura","Tijuana","Guadalajara",43.39,39.95,0.4637,0.2479,0.2884,1.43,0.97,27.6,27.8,2,1,1.27,0.87,0.84,0.73,2.1,1.05,0,0,0
"507",2018,"2018-07-21",1952,"Mexican Primera Division Torneo Apertura","Tigres UANL","León",49.98,39.6,0.552,0.1958,0.2522,1.77,0.95,25.4,27,2,0,0.33,0.79,0.43,0.77,2.1,0,0,0,0
"508",2018,"2018-07-22",1952,"Mexican Primera Division Torneo Apertura","Toluca","Morelia",45.99,38.88,0.5118,0.2295,0.2587,1.71,1.07,27.3,25.6,2,0,1.18,0.38,1.28,0.46,1.47,0,0,0,0
"509",2018,"2018-07-22",1952,"Mexican Primera Division Torneo Apertura","Santos Laguna","Lobos de la BUAP",48.68,35.83,0.5725,0.1899,0.2376,1.93,1.01,27.9,22.1,2,1,1.15,1.64,0.96,0.92,2.1,1.05,0,0,0
"510",2018,"2018-07-22",1952,"Mexican Primera Division Torneo Apertura","Necaxa","Club América",42.12,47.39,0.3775,0.3226,0.2999,1.24,1.13,27.8,27.1,2,1,1.48,1.44,0.91,1.76,2.1,1.05,0,0,0
"511",2018,"2018-07-27",1952,"Mexican Primera Division Torneo Apertura","Morelia","Santos Laguna",38,48.13,0.3352,0.3962,0.2686,1.37,1.51,21.7,23.8,3,1,2.56,0.48,1.39,0.8,2.45,1.05,0,0,0
"512",2018,"2018-07-27",1952,"Mexican Primera Division Torneo Apertura","Puebla","Toluca",37.21,46.67,0.3357,0.3792,0.2852,1.25,1.34,21.9,26.2,2,1,1.14,1.23,0.51,1.25,2.1,1.05,0,0,0
"513",2018,"2018-07-28",1952,"Mexican Primera Division Torneo Apertura","Querétaro","Pachuca",40.89,48.07,0.3599,0.3452,0.2949,1.24,1.21,22.3,26.4,1,0,1.03,0.81,0.69,1.26,1.05,0,0,0,0
"514",2018,"2018-07-28",1952,"Mexican Primera Division Torneo Apertura","Club América","Atlas",52.81,43.57,0.5226,0.2064,0.271,1.6,0.9,27.7,25.2,3,0,2.29,0.36,0.98,1.07,3.15,0,0,0,0
"515",2018,"2018-07-28",1952,"Mexican Primera Division Torneo Apertura","Guadalajara","Cruz Azul",45.27,55.42,0.3295,0.3752,0.2953,1.17,1.27,25.3,22.2,0,1,1.02,0.33,0.92,0.78,0,1.05,0,0,0
"516",2018,"2018-07-29",1952,"Mexican Primera Division Torneo Apertura","Pumas Unam","Necaxa",44.31,48.13,0.3897,0.325,0.2854,1.36,1.22,28.3,28.2,5,3,2.32,1.13,1.4,1.07,4.83,3.15,0,0,0
"517",2018,"2018-07-29",1952,"Mexican Primera Division Torneo Apertura","Lobos de la BUAP","Veracruz",41.54,36.47,0.4826,0.2398,0.2776,1.53,1,19,14.5,2,0,1.66,0.22,1.32,0.38,1.58,0,0,0,0
"518",2018,"2018-07-29",1952,"Mexican Primera Division Torneo Apertura","Tigres UANL","Tijuana",55.8,49.26,0.4928,0.2171,0.2901,1.44,0.86,24.2,25.1,1,0,0.93,0.26,1.29,0.08,1.05,0,0,0,0
"519",2018,"2018-07-29",1952,"Mexican Primera Division Torneo Apertura","León","Monterrey",44.58,59.33,0.2902,0.4454,0.2644,1.26,1.62,24.5,18.5,0,2,0.25,1.43,0.44,1.74,0,1.26,0,0,0
"520",2018,"2018-08-03",1952,"Mexican Primera Division Torneo Apertura","Veracruz","Morelia",35.35,45.2,0.3319,0.377,0.2911,1.2,1.3,8.9,25.9,2,2,1.83,1.59,1.09,1.53,2.1,2.1,0,0,0
"521",2018,"2018-08-03",1952,"Mexican Primera Division Torneo Apertura","Atlas","Pumas Unam",42.04,45.92,0.3982,0.329,0.2728,1.47,1.32,21.4,29,0,3,1.2,1.54,0.41,0.85,0,2.39,0,0,0
"522",2018,"2018-08-04",1952,"Mexican Primera Division Torneo Apertura","Necaxa","Lobos de la BUAP",46.85,42.73,0.4756,0.2526,0.2718,1.58,1.08,30,25.6,1,0,0.73,0.91,1.09,1.16,1.05,0,0,0,0
"523",2018,"2018-08-04",1952,"Mexican Primera Division Torneo Apertura","Pachuca","Club América",47.62,54.38,0.3642,0.3516,0.2842,1.32,1.29,25.1,27.8,1,3,1.06,2.07,0.9,0.8,1.05,2.89,0,0,0
"524",2018,"2018-08-04",1952,"Mexican Primera Division Torneo Apertura","Cruz Azul","Tigres UANL",55.72,56.29,0.4139,0.2744,0.3116,1.23,0.94,21,16.7,1,0,0.21,0.38,0.83,0.67,1.05,0,0,0,0
"525",2018,"2018-08-04",1952,"Mexican Primera Division Torneo Apertura","Monterrey","Querétaro",60.6,41.24,0.6186,0.1316,0.2498,1.72,0.64,16.6,26.8,2,1,2.38,1.37,1.66,0.88,2.1,1.05,0,0,0
"526",2018,"2018-08-05",1952,"Mexican Primera Division Torneo Apertura","Toluca","Guadalajara",51.82,44.78,0.498,0.2221,0.2799,1.52,0.92,30.4,23.2,2,2,2.28,2.31,1.92,1.67,2.1,2.1,0,0,0
"527",2018,"2018-08-05",1952,"Mexican Primera Division Torneo Apertura","Santos Laguna","Puebla",51.71,43.04,0.5224,0.2221,0.2555,1.75,1.05,27.8,26.8,2,0,1.52,0.14,1.2,0.69,2.1,0,0,0,0
"528",2018,"2018-08-05",1952,"Mexican Primera Division Torneo Apertura","Tijuana","León",48.54,43.08,0.4899,0.2361,0.274,1.56,1,30,21.1,1,1,1.78,1.5,1.85,2.94,1.05,0.84,0,0,0
"529",2018,"2018-08-10",1952,"Mexican Primera Division Torneo Apertura","Puebla","Veracruz",42.01,35.54,0.5152,0.2062,0.2787,1.52,0.85,20.7,8.9,1,2,0.47,1.17,0.88,1.36,1.05,2.1,0,0,0
"530",2018,"2018-08-10",1952,"Mexican Primera Division Torneo Apertura","Morelia","Necaxa",45.04,46.79,0.4192,0.3039,0.2768,1.46,1.2,27.9,30.1,2,1,1.6,1.35,1.24,2.16,2.1,1.05,0,0,0
"531",2018,"2018-08-11",1952,"Mexican Primera Division Torneo Apertura","Lobos de la BUAP","Atlas",42.68,40.16,0.4701,0.248,0.2819,1.47,0.99,21.8,14.4,0,0,1.24,1.63,0.83,0.99,0,0,0,0,0
"532",2018,"2018-08-11",1952,"Mexican Primera Division Torneo Apertura","León","Querétaro",43.97,41.62,0.4557,0.2621,0.2822,1.46,1.04,19.7,24,4,0,2.96,1.44,1.94,1.87,3.68,0,0,0,0
"533",2018,"2018-08-11",1952,"Mexican Primera Division Torneo Apertura","Tigres UANL","Toluca",55.87,51.13,0.4844,0.2265,0.2892,1.43,0.88,23.2,29,1,2,0.84,0.78,0.48,1.01,1.05,1.68,0,0,0
"534",2018,"2018-08-11",1952,"Mexican Primera Division Torneo Apertura","Club América","Monterrey",55.79,60.34,0.4008,0.3167,0.2825,1.39,1.2,21.7,13.6,3,0,2.06,0.59,1.19,0.39,2.45,0,0,0,0
"535",2018,"2018-08-12",1952,"Mexican Primera Division Torneo Apertura","Pumas Unam","Pachuca",47.89,46.27,0.4623,0.2774,0.2603,1.66,1.23,25.6,21.8,0,0,0.92,0.55,1.13,0.83,0,0,0,0,0
"536",2018,"2018-08-12",1952,"Mexican Primera Division Torneo Apertura","Guadalajara","Santos Laguna",45.67,52.67,0.3701,0.3506,0.2793,1.35,1.31,21.3,25.7,1,2,1.05,1.37,1.69,0.8,1.05,2.1,0,0,0
"537",2018,"2018-08-12",1952,"Mexican Primera Division Torneo Apertura","Tijuana","Cruz Azul",47.71,55.87,0.3666,0.3244,0.309,1.16,1.07,30,14.3,1,1,2.09,0.51,1.76,1.11,0.84,1.05,0,0,0
"538",2018,"2018-08-17",1952,"Mexican Primera Division Torneo Apertura","Veracruz","Guadalajara",37.13,45.42,0.3503,0.3512,0.2985,1.18,1.19,13.9,17.1,0,2,0.17,0.95,0.79,0.97,0,2.1,0,0,0
"539",2018,"2018-08-17",1952,"Mexican Primera Division Torneo Apertura","Atlas","Morelia",40.86,44.91,0.3858,0.3311,0.2831,1.36,1.24,12,29.3,0,1,0.83,0.55,2.02,0.44,0,1.05,0,0,0
"540",2018,"2018-08-18",1952,"Mexican Primera Division Torneo Apertura","Cruz Azul","León",55.04,45.58,0.5368,0.2034,0.2598,1.68,0.93,18.7,26.6,3,0,2.18,0.89,1.16,0.9,2.66,0,0,0,0
"541",2018,"2018-08-18",1952,"Mexican Primera Division Torneo Apertura","Pachuca","Lobos de la BUAP",46.36,41.91,0.4811,0.2414,0.2775,1.51,0.99,16.5,20,3,0,2.93,0.47,1.89,0.62,2.86,0,0,0,0
"542",2018,"2018-08-18",1952,"Mexican Primera Division Torneo Apertura","Necaxa","Puebla",46.97,40.35,0.5164,0.2124,0.2712,1.58,0.91,29.5,16.1,2,2,3.59,0.65,2.85,0.5,1.68,2.1,0,0,0
"543",2018,"2018-08-18",1952,"Mexican Primera Division Torneo Apertura","Querétaro","Club América",40.2,57.41,0.2794,0.4341,0.2865,1.07,1.4,19.9,15.8,1,1,0.67,0.47,1.11,0.84,1.05,1.05,0,0,0
"544",2018,"2018-08-18",1952,"Mexican Primera Division Torneo Apertura","Monterrey","Pumas Unam",58.68,47.62,0.5547,0.1974,0.2479,1.8,0.97,16.8,23.3,1,0,1.77,1.32,1.23,1.16,1.05,0,0,0,0
"545",2018,"2018-08-19",1952,"Mexican Primera Division Torneo Apertura","Toluca","Tijuana",52.29,48.6,0.4718,0.2481,0.2801,1.49,1,29.1,30.3,3,0,0.68,0.44,1.02,0.88,2.87,0,0,0,0
"546",2018,"2018-08-19",1952,"Mexican Primera Division Torneo Apertura","Santos Laguna","Tigres UANL",52.93,54.71,0.4066,0.2965,0.2969,1.29,1.06,25,27.2,3,1,1.61,3.78,1.1,0.94,3.15,1.05,0,0,0
"547",2018,"2018-08-21",1952,"Mexican Primera Division Torneo Apertura","Pumas Unam","Querétaro",47.88,40.62,0.5199,0.2121,0.2681,1.61,0.93,29.2,19.6,0,1,0.98,2.28,0.88,1.12,0,1.05,0,0,0
"548",2018,"2018-08-21",1952,"Mexican Primera Division Torneo Apertura","Morelia","Pachuca",44.82,48.35,0.4085,0.3156,0.276,1.45,1.24,31.9,27.2,1,1,1.02,1.53,1.03,1.95,1.05,1.05,0,0,0
"549",2018,"2018-08-21",1952,"Mexican Primera Division Torneo Apertura","Guadalajara","Necaxa",46.77,48.11,0.4207,0.2921,0.2872,1.38,1.1,24.8,30.7,1,0,1.67,0.42,1.41,0.87,1.05,0,0,0,0
