first_name,second_name,goals_scored,assists,total_points,minutes,goals_conceded,creativity,influence,threat,bonus,bps,ict_index,clean_sheets,red_cards,yellow_cards,selected_by_percent,season,now_cost,element_type
Morgan,Sanson,0,0,10,288,4,28.8,25.8,10,0,29,6.2,1,0,3,0,20/21,55,MID
Kaine,Hayden,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20/21,45,MID
Carney,Chukwuemeka,0,0,2,18,0,1.1,1,5,0,7,0.6,0,0,0,0,20/21,45,MID
Jaden,Philogene-Bidace,0,0,1,1,0,0.5,0,0,0,2,0.1,0,0,0,0,20/21,44,MID
Glenn,Murray,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,20/21,48,FWD
Adam,Lallana,1,1,58,1584,18,355.7,255.2,302,2,265,91,5,0,0,0.3,20/21,62,MID
Pascal,Groß,3,8,116,2479,28,1087.8,620.4,415,11,525,212.3,10,0,3,0.4,20/21,58,MID
Shane,Duffy,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20/21,43,DEF
Davy,Pröpper,0,0,9,209,2,5.1,24,52,0,38,8.2,0,0,0,0,20/21,47,MID
Aaron,Mooy,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20/21,50,MID
Dan,Burn,1,0,64,2057,28,183.1,389,214,1,330,78.2,6,0,5,0.7,20/21,42,DEF
Lewis,Dunk,5,0,130,2932,40,136.7,720.4,443,17,626,130.2,11,2,5,5.9,20/21,48,DEF
Martín,Montoya,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20/21,45,DEF
Florin,Andone,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,20/21,48,FWD
Solomon,March,2,2,69,1670,25,414.3,368.6,322,6,283,110.5,7,0,0,0.4,20/21,49,MID
Adam,Webster,1,0,85,2594,35,96.6,505.4,244,0,470,84.6,9,0,4,1,20/21,43,DEF
Joël,Veltman,1,1,96,2280,27,366,484.4,169,10,432,102.1,9,0,3,1.3,20/21,43,DEF
Neal,Maupay,8,2,105,2508,34,443.2,442.2,1103,12,334,198.5,10,1,1,2.1,20/21,58,FWD
Leandro,Trossard,5,6,132,2602,30,725.1,543.4,759,15,406,202.8,12,0,2,1.8,20/21,55,MID
Alireza,Jahanbakhsh,0,1,24,520,9,162.8,73.2,221,0,102,45.5,1,0,3,0,20/21,54,MID
José,Izquierdo,0,0,1,8,0,1.3,3.2,7,0,2,1.2,0,0,0,0,20/21,55,MID
Matthew,Clarke,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20/21,44,DEF
Ben,White,0,0,104,3192,44,152.5,488.6,153,5,571,79.7,12,1,3,1.9,20/21,45,DEF
Bernardo,Fernandes da Silva Junior,0,0,5,205,3,32.4,27.2,69,0,30,12.8,0,0,0,4,20/21,39,DEF
Yves,Bissouma,1,0,77,3112,42,295.5,523.6,196,2,487,101.1,11,1,8,1.6,20/21,44,MID
Tariq,Lamptey,1,3,35,887,15,162.9,147.8,156,2,156,46.7,2,1,2,2.2,20/21,46,DEF
Aaron,Connolly,2,1,38,783,17,74.1,104.2,307,2,95,48.2,1,0,0,0.3,20/21,52,FWD
Steven,Alzate,1,0,35,892,17,154.9,132.2,88,3,141,37.6,5,0,2,0.9,20/21,41,MID
Alexis,Mac Allister,1,1,48,1108,14,210.6,170.6,235,3,148,61.5,5,0,1,0,20/21,53,MID
Christian,Walton,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.1,20/21,40,GK
Jason,Steele,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8,20/21,39,GK
Jayson,Molumby,0,0,1,1,0,0,0,0,0,3,0,0,0,0,0,20/21,45,MID
Andi,Zeqiri,0,0,9,164,2,18.8,16,107,0,25,14.2,0,0,0,0.1,20/21,50,FWD
Danny,Welbeck,6,4,89,1541,18,269.7,319.8,595,15,286,117.7,6,0,0,0.6,20/21,55,FWD
Robert,Sánchez,0,0,101,2430,27,10,542.2,4,8,514,55.8,10,0,2,3.4,20/21,45,GK
Percy,Tau,0,1,7,101,2,35.8,26.8,6,0,31,6.9,0,0,0,0,20/21,49,MID
Jakub,Moder,0,0,21,643,10,62.2,63.8,162,0,59,28.8,2,0,0,0,20/21,50,MID
Reda,Khadra,0,0,1,4,0,0,0,2,0,3,0.2,0,0,0,0,20/21,45,MID
Teddy,Jenks,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20/21,45,MID
Max,Sanders,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20/21,45,MID
Jensen,Weir,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20/21,45,MID
Thomas,McGill,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3,20/21,39,GK
Michal,Karbownik,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20/21,45,DEF
Moisés,Caicedo,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20/21,50,MID
Dale,Stephens,0,0,8,257,4,8.3,31,41,0,33,8,0,0,1,3.1,20/21,42,MID
James,Tarkowski,1,0,109,3240,50,148,773.4,350,9,534,127.7,11,0,6,3,20/21,53,DEF
Phil,Bardsley,0,0,2,273,8,12.9,39.4,6,0,28,5.9,0,0,2,0.2,20/21,44,DEF
Erik,Pieters,0,3,50,1260,19,77,199.4,63,5,203,34,3,0,1,0.4,20/21,43,DEF
Jack,Cork,0,0,33,1350,24,126.2,140,82,0,154,34.9,4,0,2,0,20/21,50,MID
Kevin,Long,0,0,14,636,13,12,102.6,25,1,85,14,1,0,2,0.1,20/21,43,DEF
Jay,Rodriguez,1,3,54,1248,25,97.4,149.8,449,2,125,68.9,4,0,3,0.3,20/21,57,FWD
Ashley,Barnes,3,0,52,1324,19,243.6,153.8,548,7,107,93.8,6,0,4,0.2,20/21,60,FWD
Ben,Mee,2,0,102,2693,41,71.6,691,312,7,500,107.9,10,0,3,2.9,20/21,47,DEF
Ashley,Westwood,3,4,112,3410,55,843.2,559.2,156,5,585,156.1,11,0,7,0.7,20/21,53,MID
Johann Berg,Gudmundsson,2,0,50,1358,24,160.8,193.6,170,3,175,52.3,3,0,2,0,20/21,54,MID
Chris,Wood,12,3,138,2741,43,323.2,595.8,1129,16,395,204,9,0,0,5.6,20/21,66,FWD
Matthew,Lowton,1,1,103,3060,47,380.8,551.2,125,6,545,105.8,10,0,5,2.5,20/21,44,DEF
Matej,Vydra,3,2,62,1359,24,194,197.4,491,2,194,87.3,3,0,0,1.5,20/21,48,FWD
Ben,Gibson,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,20/21,39,DEF
Robbie,Brady,1,1,44,1047,6,133.9,174.2,168,3,157,47.2,7,0,3,0,20/21,50,MID
Nick,Pope,0,0,144,2880,37,20,846.6,2,20,652,86.8,11,0,1,9.6,20/21,55,GK
Charlie,Taylor,0,2,83,2425,42,248.5,494.4,52,5,451,79.5,8,0,1,1.4,20/21,44,DEF
Josh,Brownhill,0,1,74,2812,42,309.1,350.4,384,0,359,104.5,10,0,2,0.1,20/21,49,MID
Bailey,Peacock-Farrell,0,0,3,360,14,0,82.6,0,0,49,8.2,0,0,0,1.1,20/21,40,GK
Dwight,McNeil,2,5,113,3068,50,790.3,591.8,277,8,493,166.3,11,0,1,0.5,20/21,57,MID
Jimmy,Dunne,1,0,9,270,6,22.1,79.6,81,0,50,18.3,0,0,1,4.1,20/21,38,DEF
Bobby,Thomas,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4,20/21,39,DEF
Josh,Benson,0,0,10,260,7,7.9,16,13,0,27,3.7,1,0,0,0,20/21,44,MID
Anthony,Driscoll-Glennon,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,20/21,39,DEF
Mace,Goodridge,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20/21,45,MID
Will,Norris,0,0,3,180,4,10,15.2,0,0,20,2.6,0,0,0,0.1,20/21,40,GK
Max,Thompson,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,20/21,45,FWD
Lewis,Richardson,0,0,2,3,0,0,0,0,0,5,0,0,0,0,0.1,20/21,45,FWD
Anthony,Mancini,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20/21,44,MID
Joel,Mumbongo,0,0,3,37,1,1.8,0,0,0,5,0.1,0,0,1,0,20/21,45,FWD
Richard,Nartey,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20/21,40,DEF
Willy,Caballero,0,0,1,90,3,0,4.2,0,0,7,0.4,0,0,0,0.2,20/21,46,GK
César,Azpilicueta,1,2,113,2187,20,413.3,502.2,164,12,518,107.9,13,1,5,6.4,20/21,58,DEF
Olivier,Giroud,4,0,47,740,5,112,161.4,403,6,139,67.2,4,0,1,1.1,20/21,67,FWD
Marcos,Alonso,2,1,57,958,13,204.1,224.2,328,5,225,75.6,5,0,2,2.2,20/21,56,DEF
Jorge Luiz,Frello Filho,7,2,114,2006,17,383.5,588.8,175,15,485,114.9,14,0,2,4.7,20/21,47,MID
Mateo,Kovacic,0,1,54,1809,26,384.8,332.4,153,0,332,87,9,0,4,0.3,20/21,53,MID
Antonio,Rüdiger,1,0,93,1710,10,83.8,368.6,201,9,429,65.4,11,0,0,5.6,20/21,47,DEF
Kurt,Zouma,5,0,108,2027,25,72.6,577.8,339,6,481,99,9,0,3,8,20/21,53,DEF
Emerson,Palmieri dos Santos,0,0,7,88,0,7.7,17.4,2,0,24,2.7,1,0,0,0.1,20/21,47,DEF
Kepa,Arrizabalaga,0,0,26,585,8,0,113.6,0,5,117,11.3,2,0,1,0.6,20/21,47,GK
N'Golo,Kanté,0,2,62,2140,24,347.3,449,96,0,375,89.7,10,0,7,2.4,20/21,49,MID
Hakim,Ziyech,2,3,70,1164,7,485.6,274.8,369,8,239,112.8,10,0,3,2.1,20/21,79,MID
Andreas,Christensen,0,0,61,1371,17,80.9,293.4,34,9,323,40.9,8,1,2,1.1,20/21,47,DEF
Timo,Werner,6,12,128,2598,29,532.4,514.8,1276,7,394,232.5,13,0,2,10.8,20/21,92,FWD
Tammy,Abraham,6,2,69,1031,12,121.6,277.2,483,8,224,86.6,5,0,0,2,20/21,71,FWD
Christian,Pulisic,4,3,82,1731,21,378.8,361.4,724,3,264,146.2,7,0,2,2.8,20/21,83,MID
Mason,Mount,6,7,147,2887,32,1336.9,770.4,954,16,599,306.3,14,0,2,17.3,20/21,73,MID
Fikayo,Tomori,0,0,0,45,2,0.1,26.6,0,0,8,2.7,0,0,0,0.2,20/21,47,DEF
Callum,Hudson-Odoi,2,3,59,1050,5,471.5,291.8,336,2,239,109.9,6,0,0,0.4,20/21,57,MID
Reece,James,1,3,112,2367,29,697.3,527.4,399,15,572,162.8,9,0,3,6.9,20/21,51,DEF
Billy,Gilmour,0,0,8,259,2,50.9,36,8,0,38,9.5,1,0,0,0.1,20/21,43,MID
Benjamin,Chilwell,3,6,139,2286,23,535.8,545,408,11,549,148.5,12,0,3,14.6,20/21,59,DEF
Thiago,Thiago,2,0,92,1935,25,84.9,537.8,223,10,481,84.5,10,1,3,2.8,20/21,56,DEF
Kai,Havertz,4,6,91,1512,15,307.7,325,514,3,268,114.2,8,0,2,3.1,20/21,83,MID
Edouard,Mendy,0,0,140,2745,25,0,470.2,0,8,613,47.2,16,0,2,10.9,20/21,53,GK
Karlo,Ziger,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6,20/21,40,GK
Faustino,Anjorin,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20/21,45,MID
Valentino,Livramento,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20/21,40,DEF
Michy,Batshuayi,2,2,41,717,15,113.5,132.8,210,2,113,45.5,2,0,0,0.6,20/21,57,FWD
Gary,Cahill,1,1,53,1800,39,90.1,406.2,157,6,308,65.7,4,0,3,0.2,20/21,45,DEF
Wayne,Hennessey,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3,20/21,43,GK
Mamadou,Sakho,0,0,4,275,8,1.6,36.6,6,0,33,4.5,0,0,0,0.1,20/21,44,DEF
Vicente,Guaita,0,0,124,3330,64,0,819.4,0,15,639,82.2,8,0,2,3.6,20/21,48,GK
James,Tomkins,0,0,18,551,12,11.4,101.2,29,2,97,14.1,2,0,1,0,20/21,44,DEF
James,McArthur,0,2,45,1465,26,202.2,285.2,65,3,228,55.2,4,0,3,0.1,20/21,52,MID
James,McCarthy,0,0,26,816,15,87.2,112.2,10,0,129,20.9,2,0,1,0.7,20/21,43,MID
Christian,Benteke,10,2,106,1808,34,236.5,512.6,1030,14,338,177.7,5,1,1,1.3,20/21,55,FWD
Cheikhou,Kouyaté,1,0,82,3121,56,103,574.8,134,2,438,81.3,8,0,4,0.3,20/21,48,MID
Joel,Ward,0,1,66,2255,43,118.2,366.8,28,6,353,51.3,7,0,5,1.2,20/21,43,DEF
Martin,Kelly,0,0,1,1,0,0,2.2,0,0,3,0.2,0,0,0,0.2,20/21,41,DEF
Connor,Wickham,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,20/21,44,FWD
Andros,Townsend,1,5,94,2250,37,694.6,511.4,311,8,378,152.1,7,0,0,1.1,20/21,55,MID
Luka,Milivojevic,1,1,63,2357,47,329.6,410.8,143,3,332,88.4,7,1,8,0.2,20/21,56,MID
Patrick,van Aanholt,0,2,54,1775,36,195.3,298.6,198,5,313,69.1,4,0,2,0.4,20/21,54,DEF
Jordan,Ayew,1,4,70,2086,42,238.6,278.6,451,2,216,96.6,6,0,4,1.4,20/21,56,FWD
Wilfried,Zaha,11,4,136,2612,52,428.5,572.6,1003,11,362,200.4,6,0,6,9.9,20/21,71,MID
Jeffrey,Schlupp,2,3,65,1415,26,242.1,336.6,304,3,194,88.2,5,0,3,0.1,20/21,53,MID
Max,Meyer,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20/21,47,MID
Jairo,Riedewald,2,0,64,1810,39,160.4,274,88,4,249,52.4,4,0,4,0.7,20/21,44,MID
Nathan,Ferguson,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6,20/21,38,DEF
Tyrick,Mitchell,1,2,58,1710,32,76.8,387.6,60,5,287,52.5,4,0,1,12.8,20/21,38,DEF
Brandon,Pierrick,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,20/21,43,MID
Scott,Dann,1,1,39,1350,24,17,284.6,99,1,233,40.3,2,0,1,0.5,20/21,42,DEF
Eberechi,Eze,4,8,125,2555,51,653.1,516.2,383,17,470,155.4,6,0,3,1.2,20/21,58,MID
Sam,Woods,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4,20/21,40,DEF
Ryan,Inniss,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20/21,40,DEF
Nathaniel,Clyne,0,1,28,1145,22,84.3,150.8,34,0,172,27.2,2,0,2,0.1,20/21,45,DEF
Stephen,Henderson,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4,20/21,40,GK
Jack,Butland,0,0,2,90,2,0,16.6,0,0,14,1.7,0,0,0,0.1,20/21,45,GK
Jean-Philippe,Mateta,1,0,15,215,4,16.2,46.6,80,2,45,14,0,0,0,0,20/21,53,FWD
Reece,Hannam,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20/21,40,DEF
Jesurun,Rak-Sakyi,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20/21,45,MID
Fabian,Delph,0,0,8,260,6,29.8,37,1,0,48,6.8,0,0,1,0,20/21,48,MID
Gylfi,Sigurdsson,6,5,122,2244,29,644.2,530.6,510,13,443,168.8,10,0,2,2.9,20/21,68,MID
Jonas,Lössl,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,20/21,43,GK
Seamus,Coleman,0,3,81,1607,19,268.2,322.6,189,4,371,78,8,0,0,2.4,20/21,49,DEF
Cenk,Tosun,0,0,4,44,3,11.6,2.2,4,0,12,1.8,0,0,1,0,20/21,60,FWD
Bernard,Anício Caldeira Duarte,1,0,21,447,7,142.7,104.8,80,1,75,32.7,2,0,2,0.1,20/21,57,MID
Lucas,Digne,0,9,120,2681,42,704.2,592.6,136,18,590,143.5,9,1,2,11.4,20/21,62,DEF
Michael,Keane,3,1,127,2989,43,87.8,814,243,13,649,114.5,11,0,4,6.3,20/21,50,DEF
Jordan,Pickford,0,0,114,2742,39,10.1,698.4,0,8,570,70.9,10,0,1,5.3,20/21,48,GK
André Filipe,Tavares Gomes,0,1,48,1559,22,244.5,189,103,0,224,53,5,0,3,0.2,20/21,53,MID
Alex,Iwobi,1,3,65,1530,21,263.1,262.6,233,1,256,76,5,0,0,0.2,20/21,59,MID
Jonjoe,Kenny,0,0,5,78,1,8.1,11,8,0,19,2.8,0,0,0,0.1,20/21,43,DEF
Jean-Philippe,Gbamin,0,0,1,11,1,0.9,3.8,0,0,1,0.5,0,0,0,0,20/21,50,MID
Yerry,Mina,2,0,79,1936,22,23.5,496.2,200,7,399,72.3,6,0,2,1.7,20/21,55,DEF
Tom,Davies,0,1,47,1417,23,112,205.6,30,1,209,34.7,5,0,3,0.1,20/21,52,MID
Dominic,Calvert-Lewin,16,6,165,2871,39,308,745.8,1439,21,528,249,11,0,3,29.5,20/21,75,FWD
Mason,Holgate,1,0,80,2286,32,126,432.2,80,4,426,64.1,9,0,9,1,20/21,48,DEF
Richarlison,de Andrade,7,6,123,2862,38,359.7,576.4,1147,18,415,208.3,11,1,4,7.1,20/21,77,FWD
João,Virgínia,0,0,2,47,0,0,25,0,0,10,2.5,0,0,0,0.1,20/21,43,GK
Anthony,Gordon,0,0,3,87,0,12.7,14.4,4,0,11,3.1,0,0,0,0.4,20/21,43,MID
Moise,Kean,0,0,2,13,0,1.3,0,11,0,1,0.9,0,0,0,0.2,20/21,57,FWD
Jarrad,Branthwaite,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,20/21,39,DEF
Allan,Marques Loureiro,0,0,47,2050,30,233.3,366.6,42,0,290,64.4,7,0,6,0.6,20/21,52,MID
James,Rodríguez,6,5,101,1763,27,585.6,499.2,399,11,432,148.7,5,0,4,7.8,20/21,77,MID
Abdoulaye,Doucouré,2,3,80,2443,36,319.4,433.8,267,2,421,102.1,9,0,6,0.6,20/21,51,MID
Niels,Nkounkou,0,0,2,80,1,5.7,15,1,0,9,2.2,0,0,1,0.2,20/21,40,DEF
Ben,Godfrey,0,2,100,2683,35,84.3,610.4,152,7,537,84.8,11,0,4,1.9,20/21,51,DEF
Robin,Olsen,0,0,25,630,9,0,166.4,0,3,119,16.7,2,0,1,0.1,20/21,45,GK
Ellis,Simms,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,20/21,45,FWD
Tyler,Onyango,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20/21,45,MID
Joshua,King,0,0,11,138,2,5.6,13.4,31,0,18,5,0,0,0,0.1,20/21,50,FWD
Kyle,John,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20/21,40,DEF
Nathan,Broadhead,0,0,1,2,0,0,2,0,0,5,0.2,0,0,0,0,20/21,45,MID
Ryan,Astley,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20/21,40,DEF
Harry,Tyrer,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20/21,40,GK
Reece,Welch,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20/21,40,DEF
Isaac,Price,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20/21,45,MID
Ruben,Loftus-Cheek,1,0,66,1962,22,274.2,201.6,439,0,178,91.4,11,0,3,0.2,20/21,59,MID
Fabricio,Agosto Ramírez,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,20/21,39,GK
Kevin,McDonald,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20/21,47,MID
Maxime,Le Marchand,0,0,1,122,1,1.6,12.6,1,0,12,1.6,0,0,2,0,20/21,41,DEF
Stefan,Johansen,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20/21,47,MID
Tom,Cairney,1,1,27,758,15,278.3,170.6,124,2,160,57.3,1,0,2,0.1,20/21,52,MID
Tim,Ream,0,0,10,630,13,8.1,133.6,2,0,103,14.5,0,0,0,0.1,20/21,42,DEF
Anthony,Knockaert,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20/21,50,MID
Michael,Hector,0,0,0,262,10,11.3,40.8,18,0,32,6.9,0,0,2,0.1,20/21,41,DEF
Cyrus,Christie,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20/21,42,DEF
Neeskens,Kebano,0,0,6,116,3,14.6,1.4,47,0,13,5.9,0,0,0,0,20/21,47,MID
Bobby,Decordova-Reid,5,3,88,2367,32,254.1,384.8,503,6,343,114.1,9,0,7,0.6,20/21,53,FWD
Joe,Bryan,1,1,27,663,17,100.4,143.2,85,2,132,32.8,0,0,2,0.3,20/21,45,DEF
Marcus,Bettinelli,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20/21,43,GK
Aleksandar,Mitrović,3,3,63,1389,24,323.8,245.6,697,7,178,124.9,1,0,3,3.2,20/21,55,FWD
Alfie,Mawson,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20/21,43,DEF
Marek,Rodák,0,0,2,180,5,0,32.6,0,0,23,3.2,0,0,0,0.2,20/21,43,GK
Ivan Ricardo,Neves Abreu Cavaleiro,3,0,85,2465,43,647.2,347,530,4,261,152.5,7,0,2,0.1,20/21,53,MID
Josh,Onomah,0,0,13,369,12,28.7,33.6,47,0,46,10.7,0,0,1,0,20/21,46,MID
Jean Michaël,Seri,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20/21,46,MID
Aboubakar,Kamara,0,0,8,307,9,76.8,22.6,39,0,14,13.2,0,1,1,0,20/21,48,MID
André-Frank,Zambo Anguissa,0,3,76,2581,40,409.4,507.6,312,4,391,123.1,6,0,6,1.2,20/21,44,MID
Zeze Steven,Sessegnon,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20/21,43,DEF
Harrison,Reed,0,3,69,2243,35,330.4,421.2,82,0,391,83.5,9,0,5,0.5,20/21,44,MID
Antonee,Robinson,0,0,57,2159,28,475.8,451.4,178,1,393,110.8,5,1,4,0.2,20/21,44,DEF
Mario,Lemina,1,1,55,1696,27,169.5,294,134,3,267,59.9,3,0,5,0.3,20/21,45,MID
Alphonse,Areola,0,0,124,3240,48,0,876.2,0,9,637,87.4,9,0,2,4.7,20/21,45,GK
Kenny,Tete,0,1,50,1477,27,312.4,330.8,98,3,288,74.2,5,0,3,0.1,20/21,43,DEF
Denis,Odoi,0,0,1,270,10,20.8,35.4,8,0,34,6.4,0,0,1,0.1,20/21,42,DEF
Ademola,Lookman,4,4,107,2746,33,884.6,514.2,928,8,367,232.7,10,0,5,1.3,20/21,47,MID
Ola,Aina,2,1,102,2664,36,248.8,483.6,144,8,477,87.7,8,0,3,2,20/21,43,DEF
Joachim,Andersen,1,1,93,2729,36,109.3,582.8,151,7,501,84.5,9,1,6,0.4,20/21,45,DEF
Tosin,Adarabioyo,0,1,100,2953,41,70.1,673.8,223,11,571,97.1,9,0,1,0.6,20/21,45,DEF
Terence,Kongolo,0,0,2,90,1,4.7,16.8,2,0,15,2.4,0,0,0,0,20/21,43,DEF
Josh,Maja,3,0,40,804,9,103.2,138,314,5,123,55.3,5,0,0,0.5,20/21,50,FWD
Fabio,Carvalho,1,0,12,254,6,30.8,72.4,161,0,42,26.5,0,0,0,0,20/21,45,MID
Sylvester,Jasper,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20/21,45,MID
Tyrese,Francois,0,0,1,14,1,1.3,1.2,0,0,2,0.3,0,0,0,0,20/21,45,MID
Wes,Morgan,0,0,3,16,0,0.1,3,0,0,9,0.3,0,0,0,0.1,20/21,44,DEF
Kasper,Schmeichel,0,0,128,3420,50,0,769,0,6,631,76.9,11,0,0,9.6,20/21,54,GK
Christian,Fuchs,0,0,24,701,9,33.9,137,22,2,112,19.2,3,0,4,0.2,20/21,45,DEF
Jonny,Evans,2,2,109,2473,31,129,532.4,115,12,536,77.9,10,0,7,1.4,20/21,56,DEF
Adrien,Silva,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,20/21,44,MID
Marc,Albrighton,1,7,78,1735,22,544.2,412.6,282,3,325,123.9,4,0,2,0.2,20/21,52,MID
Matty,James,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,20/21,43,MID
Danny,Ward,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,20/21,43,GK
Jamie,Vardy,15,14,187,2838,44,356.6,819.2,1306,23,649,248.3,8,0,1,17.5,20/21,102,FWD
Dennis,Praet,1,2,37,714,11,132.1,119.2,120,1,129,36.9,3,0,0,0.1,20/21,52,MID
Ricardo Domingos,Barbosa Pereira,0,1,27,954,19,162.4,183.4,144,0,152,48.9,2,0,3,0.6,20/21,59,DEF
Daniel,Amartey,1,0,19,718,12,10.9,155,61,2,121,22.7,0,0,3,1.2,20/21,39,DEF
Youri,Tielemans,6,4,133,3356,50,788.2,840.4,462,11,633,209.1,11,0,6,3.8,20/21,64,MID
Ayoze,Pérez,2,1,58,1322,21,323.6,255.6,482,2,149,106.1,5,0,2,0.6,20/21,60,MID
Demarai,Gray,0,0,1,18,0,1.3,0.2,3,0,3,0.5,0,0,0,0.1,20/21,51,MID
James,Maddison,8,7,133,2093,28,770.3,588.4,668,12,473,202.5,10,0,4,5.5,20/21,72,MID
Kelechi,Iheanacho,12,2,110,1452,23,413.9,540.2,814,18,424,176.5,5,0,1,19.5,20/21,62,FWD
Hamza,Choudhury,0,0,14,311,2,13.5,34,29,0,59,7.6,2,0,1,0.1,20/21,46,MID
Harvey,Barnes,9,5,126,1944,25,359,556.4,810,13,348,172.7,7,0,0,2.7,20/21,66,MID
Wilfred,Ndidi,1,4,79,2175,31,234.5,549.2,78,11,430,86.2,7,0,6,0.7,20/21,48,MID
Filip,Benkovic,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20/21,43,DEF
Çaglar,Söyüncü,1,0,59,1816,30,114.4,403.6,157,3,360,67.7,5,0,2,3,20/21,53,DEF
James,Justin,2,2,101,2070,25,290.7,472.2,195,13,447,96,9,0,4,6.1,20/21,48,DEF
Luke,Thomas,1,0,26,968,18,111.7,169,101,0,132,38.1,1,0,2,0.4,20/21,41,DEF
Timothy,Castagne,2,4,94,2345,37,350.2,486.6,181,7,479,101.7,6,0,1,5.7,20/21,58,DEF
Nampalys,Mendy,0,1,41,1452,25,118.7,153,23,0,234,29.6,4,0,5,1.5,20/21,42,MID
Cengiz,Ünder,0,2,16,275,5,87.5,73.4,88,0,62,24.9,0,0,0,0,20/21,57,MID
Wesley,Fofana,0,1,71,2260,30,107.8,502,121,5,464,73.4,7,0,7,1,20/21,50,DEF
Islam,Slimani,0,0,1,19,1,11.7,0.2,6,0,3,1.8,0,0,0,0.1,20/21,49,FWD
Vontae,Daley-Campbell,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20/21,40,DEF
Thakgalo,Leshabela,0,0,1,9,0,1.4,0.6,0,0,2,0.2,0,0,0,0,20/21,44,MID
Sidnei,Tavares,0,0,3,84,1,1.2,9.6,9,0,10,2,0,0,0,0,20/21,44,MID
Shane,Flynn,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20/21,45,MID
Thanawat,Suengchitthawon,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20/21,45,MID
Tawanda,Maswanhise,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20/21,45,MID
Pablo,Hernández Domínguez,0,3,28,414,6,97.9,84,153,0,103,33.4,1,0,1,0.3,20/21,57,MID
Francisco,Casilla Cortés,0,0,14,270,2,0,68,0,2,58,6.8,1,0,0,1,20/21,41,GK
